# Distance (m)	Slope (deg)
1359	 24.059571049918
1360	 25.439725651657
1361	 26.819880253396
1362	 28.200034855135
1363	 29.580189456874
1364	 30.960344058613
1365	 32.340498660352
1366	 33.720653262091
1367	 35.100807863830
1368	 36.480962465569
1369	 37.159805857475
1370	 36.974706214460
1371	 36.789606571446
1372	 36.604506928432
1373	 36.419407285417
1374	 36.234307642403
1375	 36.049207999388
1376	 35.864108356374
1377	 35.679008713360
1378	 35.493909070345
1379	 35.308809427331
1380	 35.123709784317
1381	 34.938610141302
1382	 34.753510498288
1383	 34.568410855273
1384	 34.230502427525
1385	 33.704349346942
1386	 33.178196266358
1387	 32.652043185775
1388	 32.125890105192
1389	 31.599737024609
1390	 31.073583944025
1391	 30.547430863442
1392	 30.021277782859
1393	 29.495124702275
1394	 28.968971621692
1395	 28.442818541109
1396	 27.916665460526
1397	 27.390512379942
1398	 26.864359299359
1399	 26.564002537429
1400	 26.541803537957
1401	 26.519604538484
1402	 26.497405539011
1403	 26.475206539538
1404	 26.453007540065
1405	 26.430808540593
1406	 26.408609541120
1407	 26.386410541647
1408	 26.364211542174
1409	 26.342012542701
1410	 26.319813543229
1411	 26.297614543756
1412	 26.275415544283
1413	 26.253216544810
1414	 25.891745292280
1415	 25.112325636496
1416	 24.332905980712
1417	 23.553486324928
1418	 22.774066669143
1419	 21.994647013359
1420	 21.215227357575
1421	 20.435807701791
1422	 19.656388046007
1423	 18.876968390223
1424	 18.097548734439
1425	 17.318129078654
1426	 16.538709422870
1427	 15.759289767086
1428	 14.979870111302
1429	 14.223521875973
1430	 13.495595249701
1431	 12.767668623428
1432	 12.039741997155
1433	 11.311815370883
1434	 10.583888744610
1435	 9.855962118337
1436	 9.128035492065
1437	 8.400108865792
1438	 7.672182239519
1439	 6.944255613247
1440	 6.216328986974
1441	 5.488402360701
1442	 4.760475734429
1443	 4.032549108156
1444	 3.522332523647
1445	 3.280312243303
1446	 3.038291962959
1447	 2.796271682615
1448	 2.554251402271
1449	 2.312231121927
1450	 2.070210841583
1451	 1.828190561239
1452	 1.586170280895
1453	 1.344150000551
1454	 1.102129720207
1455	 0.860109439863
1456	 0.618089159519
1457	 0.376068879175
1458	 0.134048598831
1459	 0.622652040084
1460	 2.011308507720
1461	 3.399964975357
1462	 4.788621442993
1463	 6.177277910629
1464	 7.565934378266
1465	 8.954590845902
1466	 10.343247313538
1467	 11.731903781175
1468	 13.120560248811
1469	 14.509216716447
1470	 15.897873184084
1471	 17.286529651720
1472	 18.675186119356
1473	 20.063842586993
1474	 21.141678401655
1475	 21.836615248090
1476	 22.531552094526
1477	 23.226488940961
1478	 23.921425787397
1479	 24.616362633832
1480	 25.311299480268
1481	 26.006236326703
1482	 26.701173173139
1483	 27.396110019574
1484	 28.091046866010
1485	 28.785983712445
1486	 29.480920558881
1487	 30.175857405316
1488	 30.870794251752
1489	 31.564631385857
1490	 32.257113787861
1491	 32.949596189864
1492	 33.642078591868
1493	 34.334560993871
1494	 35.027043395875
1495	 35.719525797879
1496	 36.412008199882
1497	 37.104490601886
1498	 37.796973003889
1499	 38.489455405893
1500	 39.181937807896
1501	 39.874420209900
1502	 40.566902611904
1503	 41.259385013907
1504	 41.337344160268
1505	 40.658274073332
1506	 39.979203986396
1507	 39.300133899460
1508	 38.621063812524
1509	 37.941993725588
1510	 37.262923638652
1511	 36.583853551716
1512	 35.904783464780
1513	 35.225713377844
1514	 34.546643290907
1515	 33.867573203971
1516	 33.188503117035
1517	 32.509433030099
1518	 31.830362943163
1519	 31.179677013311
1520	 30.563957435782
1521	 29.948237858253
1522	 29.332518280724
1523	 28.716798703195
1524	 28.101079125666
1525	 27.485359548137
1526	 26.869639970608
1527	 26.253920393079
1528	 25.638200815550
1529	 25.022481238021
1530	 24.406761660492
1531	 23.791042082964
1532	 23.175322505435
1533	 22.559602927906
1534	 21.994333252186
1535	 21.491212649132
1536	 20.988092046077
1537	 20.484971443022
1538	 19.981850839968
1539	 19.478730236913
1540	 18.975609633858
1541	 18.472489030804
1542	 17.969368427749
1543	 17.466247824694
1544	 16.963127221640
1545	 16.460006618585
1546	 15.956886015530
1547	 15.453765412476
1548	 14.950644809421
1549	 14.818297351241
1550	 15.142704144540
1551	 15.467110937840
1552	 15.791517731140
1553	 16.115924524440
1554	 16.440331317739
1555	 16.764738111039
1556	 17.089144904339
1557	 17.413551697639
1558	 17.737958490938
1559	 18.062365284238
1560	 18.386772077538
1561	 18.711178870838
1562	 19.035585664137
1563	 19.359992457437
1564	 19.647419503293
1565	 19.889291316545
1566	 20.131163129796
1567	 20.373034943047
1568	 20.614906756299
1569	 20.856778569550
1570	 21.098650382802
1571	 21.340522196053
1572	 21.582394009304
1573	 21.824265822556
1574	 22.066137635807
1575	 22.308009449059
1576	 22.549881262310
1577	 22.791753075561
1578	 23.033624888813
1579	 22.961596381536
1580	 22.502875073540
1581	 22.044153765545
1582	 21.585432457550
1583	 21.126711149554
1584	 20.667989841559
1585	 20.209268533563
1586	 19.750547225568
1587	 19.291825917573
1588	 18.833104609577
1589	 18.374383301582
1590	 17.915661993586
1591	 17.456940685591
1592	 16.998219377596
1593	 16.539498069600
1594	 16.274811010013
1595	 16.249154120178
1596	 16.223497230342
1597	 16.197840340507
1598	 16.172183450671
1599	 16.146526560836
1600	 16.120869671000
1601	 16.095212781165
1602	 16.069555891330
1603	 16.043899001494
1604	 16.018242111659
1605	 15.992585221823
1606	 15.966928331988
1607	 15.941271442152
1608	 15.915614552317
1609	 15.903254892715
1610	 15.907276048481
1611	 15.911297204248
1612	 15.915318360014
1613	 15.919339515781
1614	 15.923360671547
1615	 15.927381827313
1616	 15.931402983080
1617	 15.935424138846
1618	 15.939445294613
1619	 15.943466450379
1620	 15.947487606146
1621	 15.951508761912
1622	 15.955529917679
1623	 15.959551073445
1624	 15.745240940905
1625	 15.261969193092
1626	 14.778697445280
1627	 14.295425697468
1628	 13.812153949655
1629	 13.328882201843
1630	 12.845610454030
1631	 12.362338706218
1632	 11.879066958406
1633	 11.395795210593
1634	 10.912523462781
1635	 10.429251714969
1636	 9.945979967156
1637	 9.462708219344
1638	 8.979436471531
1639	 9.019964212422
1640	 9.705758867109
1641	 10.391553521796
1642	 11.077348176483
1643	 11.763142831169
1644	 12.448937485856
1645	 13.134732140543
1646	 13.820526795230
1647	 14.506321449917
1648	 15.192116104603
1649	 15.877910759290
1650	 16.563705413977
1651	 17.249500068664
1652	 17.935294723351
1653	 18.621089378037
1654	 18.901722720996
1655	 18.683239140768
1656	 18.464755560540
1657	 18.246271980313
1658	 18.027788400085
1659	 17.809304819857
1660	 17.590821239629
1661	 17.372337659402
1662	 17.153854079174
1663	 16.935370498946
1664	 16.716886918719
1665	 16.498403338491
1666	 16.279919758263
1667	 16.061436178035
1668	 15.842952597808
1669	 15.624229292871
1670	 15.405210671833
1671	 15.186192050795
1672	 14.967173429757
1673	 14.748154808719
1674	 14.529136187681
1675	 14.310117566643
1676	 14.091098945605
1677	 13.872080324567
1678	 13.653061703529
1679	 13.434043082491
1680	 13.215024461453
1681	 12.996005840415
1682	 12.776987219376
1683	 12.557968598338
1684	 12.297161687691
1685	 11.984875916793
1686	 11.672590145895
1687	 11.360304374997
1688	 11.048018604099
1689	 10.735732833201
1690	 10.423447062303
1691	 10.111161291406
1692	 9.798875520508
1693	 9.486589749610
1694	 9.174303978712
1695	 8.862018207814
1696	 8.549732436916
1697	 8.237446666018
1698	 7.925160895120
1699	 7.918276242064
1700	 8.287614249124
1701	 8.656952256184
1702	 9.026290263244
1703	 9.395628270303
1704	 9.764966277363
1705	 10.134304284423
1706	 10.503642291483
1707	 10.872980298543
1708	 11.242318305603
1709	 11.611656312663
1710	 11.980994319722
1711	 12.350332326782
1712	 12.719670333842
1713	 13.089008340902
1714	 13.424555398666
1715	 13.718475494055
1716	 14.012395589444
1717	 14.306315684833
1718	 14.600235780222
1719	 14.894155875611
1720	 15.188075971000
1721	 15.481996066388
1722	 15.775916161777
1723	 16.069836257166
1724	 16.363756352555
1725	 16.657676447944
1726	 16.951596543333
1727	 17.245516638722
1728	 17.539436734111
1729	 17.683152348030
1730	 17.641831541430
1731	 17.600510734830
1732	 17.559189928230
1733	 17.517869121629
1734	 17.476548315029
1735	 17.435227508429
1736	 17.393906701829
1737	 17.352585895229
1738	 17.311265088629
1739	 17.269944282028
1740	 17.228623475428
1741	 17.187302668828
1742	 17.145981862228
1743	 17.104661055628
1744	 16.805096380953
1745	 16.187401910798
1746	 15.569707440644
1747	 14.952012970489
1748	 14.334318500334
1749	 13.716624030179
1750	 13.098929560024
1751	 12.481235089870
1752	 11.863540619715
1753	 11.245846149560
1754	 10.628151679405
1755	 10.010457209250
1756	 9.392762739096
1757	 8.775068268941
1758	 8.157373798786
1759	 7.606580940972
1760	 7.138203965518
1761	 6.669826990063
1762	 6.201450014608
1763	 5.733073039154
1764	 5.264696063699
1765	 4.796319088245
1766	 4.327942112790
1767	 3.859565137336
1768	 3.391188161881
1769	 2.922811186426
1770	 2.454434210972
1771	 1.986057235517
1772	 1.517680260063
1773	 1.049303284608
1774	 0.927656441424
1775	 1.233145339622
1776	 1.538634237820
1777	 1.844123136019
1778	 2.149612034217
1779	 2.455100932416
1780	 2.760589830614
1781	 3.066078728812
1782	 3.371567627011
1783	 3.677056525209
1784	 3.982545423408
1785	 4.288034321606
1786	 4.593523219805
1787	 4.899012118003
1788	 5.204501016201
1789	 5.517010426057
1790	 5.838168381784
1791	 6.159326337512
1792	 6.480484293239
1793	 6.801642248967
1794	 7.122800204694
1795	 7.443958160422
1796	 7.765116116149
1797	 8.086274071876
1798	 8.407432027604
1799	 8.728589983331
1800	 9.049747939059
1801	 9.370905894786
1802	 9.692063850514
1803	 10.013221806241
1804	 10.279519889854
1805	 10.478236272400
1806	 10.676952654946
1807	 10.875669037492
1808	 11.074385420038
1809	 11.273101802584
1810	 11.471818185130
1811	 11.670534567676
1812	 11.869250950222
1813	 12.067967332768
1814	 12.266683715314
1815	 12.465400097860
1816	 12.664116480406
1817	 12.862832862952
1818	 13.061549245498
1819	 13.165981204237
1820	 13.154264482689
1821	 13.142547761142
1822	 13.130831039594
1823	 13.119114318047
1824	 13.107397596500
1825	 13.095680874952
1826	 13.083964153405
1827	 13.072247431857
1828	 13.060530710310
1829	 13.048813988763
1830	 13.037097267215
1831	 13.025380545668
1832	 13.013663824120
1833	 13.001947102573
1834	 12.931172188445
1835	 12.787643675704
1836	 12.644115162963
1837	 12.500586650222
1838	 12.357058137481
1839	 12.213529624741
1840	 12.070001112000
1841	 11.926472599259
1842	 11.782944086518
1843	 11.639415573777
1844	 11.495887061036
1845	 11.352358548295
1846	 11.208830035554
1847	 11.065301522813
1848	 10.921773010073
1849	 10.614515242954
1850	 10.105559930717
1851	 9.596604618479
1852	 9.087649306242
1853	 8.578693994004
1854	 8.069738681766
1855	 7.560783369529
1856	 7.051828057291
1857	 6.542872745054
1858	 6.033917432816
1859	 5.524962120579
1860	 5.016006808341
1861	 4.507051496104
1862	 3.998096183866
1863	 3.489140871629
1864	 3.367899304896
1865	 3.724281061951
1866	 4.080662819006
1867	 4.437044576061
1868	 4.793426333116
1869	 5.149808090171
1870	 5.506189847226
1871	 5.862571604281
1872	 6.218953361335
1873	 6.575335118390
1874	 6.931716875445
1875	 7.288098632500
1876	 7.644480389555
1877	 8.000862146610
1878	 8.357243903665
1879	 8.659105104500
1880	 8.893802606396
1881	 9.128500108292
1882	 9.363197610188
1883	 9.597895112085
1884	 9.832592613981
1885	 10.067290115877
1886	 10.301987617773
1887	 10.536685119669
1888	 10.771382621566
1889	 11.006080123462
1890	 11.240777625358
1891	 11.475475127254
1892	 11.710172629150
1893	 11.944870131046
1894	 12.053632494996
1895	 12.007255765171
1896	 11.960879035345
1897	 11.914502305519
1898	 11.868125575693
1899	 11.821748845867
1900	 11.775372116041
1901	 11.728995386215
1902	 11.682618656389
1903	 11.636241926564
1904	 11.589865196738
1905	 11.543488466912
1906	 11.497111737086
1907	 11.450735007260
1908	 11.404358277434
1909	 11.323159543401
1910	 11.199063693693
1911	 11.074967843984
1912	 10.950871994276
1913	 10.826776144567
1914	 10.702680294859
1915	 10.578584445150
1916	 10.454488595442
1917	 10.330392745733
1918	 10.206296896025
1919	 10.082201046316
1920	 9.958105196608
1921	 9.834009346899
1922	 9.709913497191
1923	 9.585817647482
1924	 9.441801996196
1925	 9.273247205039
1926	 9.104692413881
1927	 8.936137622724
1928	 8.767582831567
1929	 8.599028040409
1930	 8.430473249252
1931	 8.261918458094
1932	 8.093363666937
1933	 7.924808875779
1934	 7.756254084622
1935	 7.587699293465
1936	 7.419144502307
1937	 7.250589711150
1938	 7.082034919992
1939	 6.800865736136
1940	 6.380967241976
1941	 5.961068747817
1942	 5.541170253657
1943	 5.121271759498
1944	 4.701373265339
1945	 4.281474771179
1946	 3.861576277020
1947	 3.441677782860
1948	 3.021779288701
1949	 2.601880794542
1950	 2.181982300382
1951	 1.762083806223
1952	 1.342185312063
1953	 0.922286817904
1954	 0.763299697229
1955	 0.925728463464
1956	 1.088157229700
1957	 1.250585995936
1958	 1.413014762172
1959	 1.575443528407
1960	 1.737872294643
1961	 1.900301060879
1962	 2.062729827114
1963	 2.225158593350
1964	 2.387587359586
1965	 2.550016125821
1966	 2.712444892057
1967	 2.874873658293
1968	 3.037302424529
1969	 3.160905432933
1970	 3.236679114399
1971	 3.312452795865
1972	 3.388226477331
1973	 3.464000158797
1974	 3.539773840263
1975	 3.615547521729
1976	 3.691321203195
1977	 3.767094884661
1978	 3.842868566127
1979	 3.918642247593
1980	 3.994415929059
1981	 4.070189610525
1982	 4.145963291990
1983	 4.221736973456
1984	 4.141249619112
1985	 3.868264794270
1986	 3.595279969428
1987	 3.322295144586
1988	 3.049310319744
1989	 2.776325494902
1990	 2.503340670060
1991	 2.230355845218
1992	 1.957371020376
1993	 1.684386195534
1994	 1.411401370692
1995	 1.138416545850
1996	 0.865431721009
1997	 0.592446896167
1998	 0.319462071325
1999	 0.165072878906
2000	 0.156781266898
2001	 0.148489654891
2002	 0.140198042883
2003	 0.131906430875
2004	 0.123614818868
2005	 0.115323206860
2006	 0.107031594853
2007	 0.098739982845
2008	 0.090448370837
2009	 0.082156758830
2010	 0.073865146822
2011	 0.065573534815
2012	 0.057281922807
2013	 0.048990310800
2014	 0.040698698792
2015	 0.032407086784
2016	 0.024115474777
2017	 0.015823862769
2018	 0.007532250762
2019	 0.076307492383
2020	 0.909523729729
2021	 1.742739967074
2022	 2.575956204419
2023	 3.409172441764
2024	 4.242388679110
2025	 5.075604916455
2026	 5.908821153800
2027	 6.742037391145
2028	 7.575253628491
2029	 8.408469865836
2030	 9.241686103181
2031	 10.074902340526
2032	 10.908118577872
2033	 11.741334815217
2034	 12.533521584446
2035	 12.918729140949
2036	 13.303936697453
2037	 13.689144253956
2038	 14.074351810459
2039	 14.459559366962
2040	 14.844766923466
2041	 15.229974479969
2042	 15.615182036472
2043	 16.000389592975
2044	 16.385597149478
2045	 16.770804705982
2046	 17.156012262485
2047	 17.541219818988
2048	 17.926427375491
2049	 18.164771390789
2050	 16.946347596947
2051	 15.727923803105
2052	 14.509500009263
2053	 13.291076215421
2054	 12.072652421579
2055	 10.854228627737
2056	 9.635804833895
2057	 8.417381040053
2058	 7.198957246211
2059	 5.980533452369
2060	 4.762109658526
2061	 3.543685864684
2062	 2.325262070842
2063	 1.106838277000
2064	 0.000000000000
2065	 0.000000000000
2066	 0.000000000000
2067	 0.000000000000
2068	 0.000000000000
2069	 0.000000000000
2070	 0.000000000000
2071	 0.000000000000
2072	 0.000000000000
2073	 0.000000000000
2074	 0.000000000000
2075	 0.000000000000
2076	 0.000000000000
2077	 0.000000000000
2078	 0.000000000000
2079	 0.000000000000
2080	 0.000000000000
2081	 0.000000000000
2082	 0.000000000000
2083	 0.000000000000
2084	 0.000000000000
2085	 0.000000000000
2086	 0.000000000000
2087	 0.000000000000
2088	 0.000000000000
2089	 0.000000000000
2090	 0.000000000000
2091	 0.000000000000
2092	 0.000000000000
2093	 0.000000000000
2094	 0.025231033421
2095	 0.982936093285
2096	 1.940641153148
2097	 2.898346213012
2098	 3.856051272875
2099	 4.813756332739
2100	 5.771461392602
2101	 6.729166452466
2102	 7.686871512330
2103	 8.644576572193
2104	 9.602281632057
2105	 10.559986691920
2106	 11.517691751784
2107	 12.475396811647
2108	 13.433101871511
2109	 14.340657321318
2110	 13.394812319916
2111	 12.448967318514
2112	 11.503122317113
2113	 10.557277315711
2114	 9.611432314310
2115	 8.665587312908
2116	 7.719742311507
2117	 6.773897310105
2118	 5.828052308703
2119	 4.882207307302
2120	 3.936362305900
2121	 2.990517304499
2122	 2.044672303097
2123	 1.098827301695
2124	 0.177822724562
2125	 0.174856256968
2126	 0.171889789375
2127	 0.168923321781
2128	 0.165956854188
2129	 0.162990386595
2130	 0.160023919001
2131	 0.157057451408
2132	 0.154090983815
2133	 0.151124516221
2134	 0.148158048628
